Game,Level,Result,Num of steps,Time
528,hard,0,121,2.0579986572265625
529,hard,1,3,0.012094974517822266
530,hard,1,4,0.016751766204833984
531,hard,0,116,0.9276430606842041
532,hard,1,101,0.5886721611022949
533,hard,1,8,0.03975987434387207
534,hard,1,6,0.02836298942565918
535,hard,1,4,0.016539812088012695
536,hard,1,3,0.01443624496459961
537,hard,1,4,0.018175363540649414
538,hard,1,190,1.6042351722717285
539,hard,1,262,2.3879358768463135
540,hard,0,120,1.0190479755401611
541,hard,1,7,0.07682299613952637
542,hard,1,3,0.011350154876708984
543,hard,1,144,1.173666000366211
544,hard,1,5,0.023568153381347656
545,hard,1,7,0.033120155334472656
546,hard,1,237,2.33593487739563
547,hard,0,128,1.2836291790008545
548,hard,1,270,2.183980941772461
549,hard,1,58,0.31381678581237793
550,hard,1,3,0.012219905853271484
551,hard,1,3,0.01163792610168457
552,hard,1,183,1.3534626960754395
553,hard,1,10,0.046629905700683594
554,hard,0,281,1.5560641288757324
555,hard,0,109,1.0615217685699463
556,hard,1,3,0.011828899383544922
557,hard,1,4,0.016206741333007812
558,hard,1,3,0.015526771545410156
559,hard,1,209,1.5265569686889648
560,hard,1,3,0.011590957641601562
561,hard,1,3,0.010222673416137695
562,hard,1,17,0.08758306503295898
563,hard,1,121,1.459007978439331
564,hard,1,4,0.01768326759338379
565,hard,0,106,1.286653995513916
566,hard,1,84,0.5961251258850098
567,hard,1,14,0.07350993156433105
568,hard,1,39,0.23228001594543457
569,hard,1,178,1.483565092086792
570,hard,1,232,2.1616570949554443
571,hard,1,5,0.023197174072265625
572,hard,0,100,1.3031649589538574
573,hard,1,12,0.06403589248657227
574,hard,1,196,1.7653498649597168
575,hard,1,8,0.043373823165893555
576,hard,1,177,1.2922821044921875
577,hard,1,22,0.12456798553466797
578,hard,1,3,0.010731935501098633
579,hard,1,171,1.2618310451507568
580,hard,1,5,0.02201390266418457
581,hard,1,117,0.7084329128265381
582,hard,0,292,1.7336161136627197
583,hard,0,125,1.4733428955078125
584,hard,1,3,0.012489080429077148
585,hard,0,110,1.486832857131958
586,hard,1,287,1.9528288841247559
587,hard,1,55,0.4237060546875
588,hard,1,3,0.011835098266601562
589,hard,1,4,0.016581058502197266
590,hard,1,183,1.109433889389038
591,hard,1,6,0.027446746826171875
592,hard,1,60,0.4382960796356201
593,hard,1,14,0.07608199119567871
594,hard,1,47,0.3429300785064697
595,hard,1,8,0.03691697120666504
596,hard,1,172,1.305934190750122
597,hard,0,137,1.4142787456512451
598,hard,1,236,2.0414068698883057
599,hard,1,3,0.014084100723266602
600,hard,0,118,1.839461088180542
601,hard,1,3,0.010512828826904297
602,hard,1,128,0.7958221435546875
603,hard,1,9,0.04456305503845215
604,hard,1,4,0.015865087509155273
605,hard,1,212,1.1295490264892578
606,hard,0,121,0.9132640361785889
607,hard,1,5,0.021486282348632812
608,hard,1,117,1.66851806640625
609,hard,1,5,0.023791790008544922
610,hard,0,147,1.5909409523010254
611,hard,1,3,0.01028299331665039
612,hard,0,105,1.4320900440216064
613,hard,1,9,0.04468202590942383
614,hard,1,85,0.5533580780029297
615,hard,0,109,1.2100701332092285
616,hard,1,7,0.03384828567504883
617,hard,0,130,1.386052131652832
618,hard,1,173,1.285417079925537
619,hard,0,99,1.182560920715332
620,hard,1,7,0.03349781036376953
621,hard,1,6,0.026088953018188477
622,hard,1,7,0.03232884407043457
623,hard,1,4,0.01747608184814453
624,hard,1,3,0.011290788650512695
625,hard,0,104,1.221745252609253
626,hard,1,6,0.028675079345703125
627,hard,0,108,1.2572269439697266
628,hard,1,5,0.020312070846557617
629,hard,1,7,0.03312206268310547
630,hard,1,3,0.013707160949707031
631,hard,1,109,0.9000120162963867
632,hard,1,210,1.6826670169830322
633,hard,1,3,0.010972023010253906
634,hard,0,148,1.6632881164550781
635,hard,1,7,0.033554792404174805
636,hard,0,340,2.1762428283691406
637,hard,1,9,0.046102046966552734
638,hard,1,3,0.010607004165649414
639,hard,1,9,0.04281783103942871
