Game,Level,Result,Num of steps,Time
704,medium,1,11,0.07453203201293945
705,medium,0,128,1.299407958984375
706,medium,0,126,1.350503921508789
707,medium,1,3,0.00434112548828125
708,medium,1,10,0.045397043228149414
709,medium,0,127,1.371506929397583
710,medium,0,109,1.4710960388183594
711,medium,1,120,1.1128520965576172
712,medium,1,15,0.08819007873535156
713,medium,1,69,0.9606060981750488
714,medium,0,132,1.1235642433166504
715,medium,0,127,1.2449491024017334
716,medium,1,29,0.2763020992279053
717,medium,1,4,0.013444185256958008
718,medium,0,138,1.2338030338287354
719,medium,0,132,1.2678940296173096
720,medium,0,108,0.998741865158081
721,medium,1,8,0.05687284469604492
722,medium,1,9,0.05585074424743652
723,medium,0,111,0.8244569301605225
724,medium,1,116,1.2118539810180664
725,medium,0,136,1.8427083492279053
726,medium,1,67,0.681732177734375
727,medium,0,149,1.911909818649292
728,medium,0,108,1.5807065963745117
729,medium,1,65,1.4197070598602295
730,medium,1,3,0.007066965103149414
731,medium,1,3,0.012500286102294922
732,medium,0,133,1.5706753730773926
733,medium,1,14,0.10845327377319336
734,medium,0,64,0.8475029468536377
735,medium,1,7,0.030485868453979492
736,medium,1,3,0.01429605484008789
737,medium,1,3,0.006768226623535156
738,medium,1,84,1.3724188804626465
739,medium,1,3,0.01662278175354004
740,medium,1,66,0.8553977012634277
741,medium,0,137,1.9529051780700684
742,medium,1,26,0.32044410705566406
743,medium,1,134,1.9143199920654297
744,medium,1,4,0.008820772171020508
745,medium,0,50,0.6783082485198975
746,medium,1,56,0.8299849033355713
747,medium,1,3,0.0026230812072753906
748,medium,1,5,0.014105081558227539
749,medium,0,112,1.5994651317596436
750,medium,1,5,0.012422800064086914
751,medium,1,4,0.03165078163146973
752,medium,1,16,0.08818459510803223
753,medium,0,110,1.4844579696655273
754,medium,1,117,2.0126829147338867
755,medium,0,140,1.8576209545135498
756,medium,1,3,0.008651018142700195
757,medium,1,47,0.6283438205718994
758,medium,1,3,0.004208803176879883
759,medium,1,127,1.7238380908966064
760,medium,1,5,0.022745132446289062
761,medium,0,150,1.5133609771728516
762,medium,0,134,2.0237908363342285
763,medium,0,116,1.3695101737976074
764,medium,1,3,0.007647275924682617
765,medium,1,25,0.3143630027770996
766,medium,1,16,0.1559889316558838
767,medium,1,116,1.5662598609924316
768,medium,0,115,1.497143030166626
769,medium,1,4,0.006947755813598633
770,medium,0,98,1.0835421085357666
771,medium,1,4,0.00824594497680664
772,medium,0,109,1.4231243133544922
773,medium,1,5,0.012874126434326172
