Game,Level,Result,Num of steps,Time
99,easy,1,3,0.0015232563018798828
100,easy,1,22,0.0311892032623291
101,easy,1,4,0.0023059844970703125
102,easy,0,37,0.060235023498535156
103,easy,0,26,0.02878403663635254
104,easy,1,6,0.009776115417480469
105,easy,0,24,0.04288220405578613
106,easy,0,36,0.07931900024414062
107,easy,0,19,0.031871795654296875
108,easy,0,26,0.03493905067443848
109,easy,0,29,0.056104183197021484
110,easy,1,3,0.0008471012115478516
111,easy,0,36,0.06205892562866211
112,easy,0,27,0.05550408363342285
113,easy,0,37,0.0452418327331543
114,easy,0,20,0.029846906661987305
115,easy,1,5,0.003922939300537109
116,easy,1,9,0.01476907730102539
117,easy,0,21,0.024126052856445312
118,easy,0,21,0.028121232986450195
119,easy,0,33,0.08057212829589844
120,easy,1,28,0.030613422393798828
121,easy,1,3,0.001110076904296875
122,easy,0,21,0.034806013107299805
123,easy,0,24,0.042136192321777344
124,easy,0,28,0.05427217483520508
125,easy,0,33,0.051393747329711914
126,easy,0,25,0.05100679397583008
127,easy,0,28,0.04903697967529297
128,easy,0,26,0.023971080780029297
129,easy,0,41,0.10803675651550293
130,easy,0,25,0.05628395080566406
131,easy,0,31,0.05379199981689453
132,easy,0,13,0.0126800537109375
133,easy,0,38,0.09800004959106445
134,easy,0,16,0.03307604789733887
135,easy,1,3,0.0026540756225585938
136,easy,0,24,0.044943809509277344
137,easy,0,28,0.04729604721069336
138,easy,0,37,0.05778384208679199
139,easy,1,9,0.008326053619384766
140,easy,1,7,0.026793956756591797
141,easy,0,21,0.033056020736694336
142,easy,0,12,0.010223865509033203
143,easy,0,36,0.04454398155212402
144,easy,0,22,0.031571149826049805
145,easy,0,29,0.05256009101867676
146,easy,0,21,0.01714324951171875
147,easy,0,30,0.06609702110290527
148,easy,1,10,0.01678299903869629
149,easy,0,23,0.050380706787109375
150,easy,0,26,0.06002187728881836
151,easy,1,5,0.0035958290100097656
152,easy,0,40,0.06931614875793457
153,easy,1,3,0.0007338523864746094
154,easy,0,31,0.03619503974914551
155,easy,1,17,0.047577857971191406
156,easy,1,3,0.0027799606323242188
157,easy,0,38,0.06120920181274414
158,easy,0,25,0.03704118728637695
159,easy,0,20,0.05053305625915527
160,easy,1,3,0.0012102127075195312
161,easy,0,23,0.028856992721557617
162,easy,0,30,0.0487821102142334
163,easy,1,3,0.001180887222290039
164,easy,0,25,0.06583404541015625
165,easy,1,4,0.002289295196533203
166,easy,1,23,0.0372769832611084
167,easy,1,3,0.0011310577392578125
168,easy,0,23,0.05115914344787598
169,easy,0,26,0.06321501731872559
170,easy,0,24,0.04283785820007324
171,easy,1,4,0.0016667842864990234
172,easy,0,32,0.06779313087463379
173,easy,0,20,0.02066493034362793
174,easy,1,24,0.05389285087585449
175,easy,0,35,0.07362198829650879
176,easy,1,4,0.0018351078033447266
177,easy,0,29,0.049620866775512695
178,easy,1,5,0.0038411617279052734
179,easy,0,27,0.053743839263916016
180,easy,0,26,0.04532980918884277
181,easy,0,31,0.06452584266662598
182,easy,0,36,0.05515313148498535
183,easy,1,3,0.0008368492126464844
184,easy,0,24,0.044116973876953125
185,easy,0,26,0.026801109313964844
186,easy,1,3,0.0009558200836181641
187,easy,0,31,0.06737112998962402
188,easy,1,7,0.012913942337036133
189,easy,1,4,0.0020830631256103516
190,easy,0,27,0.046389102935791016
191,easy,0,17,0.024815082550048828
192,easy,0,29,0.04067683219909668
193,easy,0,39,0.06873679161071777
194,easy,0,28,0.03864407539367676
195,easy,0,32,0.05269980430603027
196,easy,0,30,0.05585312843322754
197,easy,0,15,0.016597986221313477
198,easy,1,30,0.05249381065368652
199,easy,1,4,0.008147001266479492
200,easy,1,7,0.007645845413208008
201,easy,1,3,0.0009579658508300781
202,easy,1,15,0.022246837615966797
203,easy,1,35,0.09711718559265137
204,easy,0,19,0.04372096061706543
205,easy,1,12,0.017536163330078125
206,easy,0,21,0.024478912353515625
207,easy,1,3,0.0009579658508300781
208,easy,0,28,0.04626202583312988
209,easy,0,27,0.04806113243103027
210,easy,0,40,0.07664799690246582
211,easy,0,35,0.06399273872375488
212,easy,0,18,0.03128504753112793
213,easy,1,33,0.08775711059570312
214,easy,1,16,0.02117300033569336
215,easy,0,20,0.03419089317321777
216,easy,0,22,0.0355839729309082
217,easy,1,3,0.0016291141510009766
218,easy,0,28,0.020966053009033203
219,easy,0,38,0.051573991775512695
220,easy,1,4,0.004667997360229492
221,easy,0,34,0.06491327285766602
222,easy,0,28,0.04624509811401367
223,easy,0,21,0.025559186935424805
224,easy,1,4,0.003366708755493164
225,easy,0,25,0.03870368003845215
226,easy,1,4,0.008739948272705078
227,easy,0,25,0.029744863510131836
228,easy,0,18,0.02410888671875
229,easy,0,31,0.05538201332092285
230,easy,0,27,0.05047106742858887
231,easy,0,35,0.060745954513549805
232,easy,1,3,0.0009291172027587891
233,easy,0,14,0.033239126205444336
234,easy,0,17,0.022664308547973633
235,easy,0,31,0.06326985359191895
236,easy,1,4,0.0034780502319335938
237,easy,1,28,0.05670499801635742
238,easy,0,26,0.044706106185913086
239,easy,1,4,0.0016949176788330078
240,easy,0,30,0.05653882026672363
241,easy,0,40,0.08363699913024902
242,easy,1,3,0.0031180381774902344
243,easy,0,20,0.0340578556060791
244,easy,1,3,0.012449979782104492
245,easy,0,20,0.026328086853027344
246,easy,1,24,0.039090871810913086
247,easy,1,3,0.0008749961853027344
248,easy,1,3,0.0008447170257568359
249,easy,0,24,0.030483245849609375
250,easy,0,26,0.049539804458618164
251,easy,0,25,0.032835960388183594
252,easy,0,23,0.03733110427856445
253,easy,0,27,0.032679080963134766
254,easy,1,27,0.04698300361633301
